Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-03-25,0.0,0.13535666465759277,320.0,322.31353759765625,167.0,172.93247985839844,17.0,18.128774642944336
2016-03-26,2.0,1.2976094484329224,88.0,92.21976470947266,140.0,131.3116912841797,21.0,20.080703735351562
2016-03-27,0.0,0.026116978377103806,148.0,149.9570770263672,100.0,101.83954620361328,15.0,16.540203094482422
2016-03-28,0.0,0.15515698492527008,387.0,393.7662353515625,232.0,231.64918518066406,33.0,30.390439987182617
2016-03-29,0.0,-0.06974560767412186,487.0,485.0536804199219,211.0,216.0340576171875,25.0,25.748619079589844
2016-03-30,0.0,0.03284335508942604,513.0,512.2652587890625,280.0,280.1955871582031,35.0,33.28466796875
2016-03-31,0.0,0.0074014319106936455,460.0,459.7034912109375,202.0,200.8592071533203,16.0,16.568004608154297
2016-04-01,0.0,0.015969857573509216,558.0,552.6259765625,292.0,288.9429931640625,28.0,28.037338256835938
2016-04-02,0.0,0.17248699069023132,117.0,122.57653045654297,121.0,123.7525634765625,22.0,20.158370971679688
2016-04-03,0.0,-0.0011490278411656618,145.0,145.62364196777344,117.0,119.92670440673828,16.0,15.526849746704102
2016-04-04,1.0,0.5439287424087524,478.0,448.5489501953125,240.0,230.04122924804688,20.0,20.443252563476562
2016-04-05,0.0,0.01852542534470558,599.0,585.4634399414062,272.0,274.16290283203125,18.0,19.089384078979492
2016-04-06,0.0,0.016121141612529755,538.0,533.858154296875,269.0,268.1524963378906,24.0,22.038129806518555
2016-04-07,0.0,0.04130053520202637,622.0,613.1910400390625,309.0,303.50531005859375,45.0,40.3775520324707
2016-04-08,0.0,0.19246332347393036,401.0,417.34716796875,179.0,181.7000274658203,26.0,26.286956787109375
2016-04-09,0.0,0.059306010603904724,185.0,192.017333984375,152.0,152.3033905029297,27.0,26.7991943359375
2016-04-10,0.0,-0.005179974250495434,163.0,165.74102783203125,123.0,121.07743072509766,19.0,18.496034622192383
2016-04-11,2.0,1.5550442934036255,479.0,474.4740295410156,282.0,273.4613037109375,17.0,18.99502182006836
2016-04-12,0.0,0.20561975240707397,524.0,540.2357177734375,248.0,254.35523986816406,19.0,20.733003616333008
2016-04-13,0.0,0.05405014753341675,529.0,526.5371704101562,224.0,223.27207946777344,13.0,16.42906951904297
2016-04-14,0.0,-0.06559296697378159,541.0,533.3225708007812,255.0,249.08566284179688,24.0,21.527400970458984
2016-04-15,0.0,-0.09819095581769943,16.0,19.698415756225586,11.0,11.344179153442383,1.0,2.7813212871551514
2016-04-17,1.0,1.2012110948562622,114.0,122.33556365966797,90.0,88.89262390136719,8.0,8.882394790649414
2016-04-18,0.0,-0.001437528757378459,545.0,538.6920776367188,305.0,303.31414794921875,31.0,29.84005355834961
